t,x,y,i
1763,65544,322002.532880456,9
1764,65577,318488.638499013,9
1765,65579,324363.312533055,9
1766,65590,325781.80112733,9
1767,65609,326793.964586228,9
1768,65632,323607.529957222,9
1769,65655,325232.868268592,9
1770,65695,328979.273767155,9
1771,65713,324431.443671545,9
1772,65730,324749.838403587,9
1773,65761,324357.740058962,9
1774,65766,328626.978405006,9
1775,65774,326290.048661875,9
1776,65814,325060.81377475,9
1777,65814,323657.588968988,9
1778,65833,328055.403648912,9
1779,65841,322685.405842348,9
1780,65870,326065.841390848,9
1781,65896,328199.811747303,9
1782,65914,323202.290097887,9
1783,65956,325080.394187006,9
1784,65990,330403.668493773,9
1785,66002,326696.402510419,9
1786,66010,327225.125502257,9
1787,66043,329034.10877093,9
1788,66062,326011.189048679,9
1789,66099,326203.824892923,9
1790,66117,323458.915368995,9
1791,66156,329326.247562843,9
1792,66197,330783.716679206,9
1793,66214,329397.447606448,9
1794,66250,325170.860577808,9
1795,66267,329584.994361944,9
1796,66309,324678.574381001,9
1797,66343,329592.728937569,9
1798,66360,320355.931445455,9
1799,66391,330919.450995866,9
1800,66406,326491.954404293,9
1801,66438,327295.089814794,9
1802,66446,329365.734005134,9
1803,66477,328375.875963939,9
1804,66502,332103.276318183,9
1805,66509,327645.05542385,9
1806,66541,330778.70632207,9
1807,66581,326230.558791775,9
1808,66586,330427.80135672,9
1809,66609,332557.28322126,9
1810,66623,326263.471042168,9
1811,66640,332704.813818745,9
1812,66645,329606.221680818,9
1813,66672,334169.888018527,9
1814,66680,329996.72330885,9
1815,66705,326446.897862945,9
1816,66711,333589.09149325,9
1817,66742,335199.593315317,9
1818,66777,332112.461439069,9
1819,66789,329432.489488182,9
1820,66812,331197.109490395,9
1821,66852,333729.601401383,9
1822,66872,327585.667710128,9
1823,66899,326102.767742062,9
1824,66915,329104.495764595,9
1825,66946,332734.387593613,9
1826,66946,330756.327360527,9
1827,66952,331112.164395146,9
1828,66958,331550.849214033,9
1829,66960,333496.455978046,9
1830,66988,335549.591871816,9
1831,67026,334869.110092749,9
1832,67045,329165.632952247,9
1833,67062,332049.340862638,9
1834,67102,332037.65536461,9
1835,67127,334151.12665421,9
1836,67164,333411.510796935,9
1837,67196,333338.666281675,9
1838,67216,331694.811532417,9
1839,67248,333598.614614314,9
1840,67290,328212.366591266,9
1841,67330,329428.385759482,9
1842,67363,329785.073164531,9
1843,67394,338211.760153518,9
1844,67421,333589.83174699,9
1845,67435,332464.144542768,9
1846,67473,333011.860962864,9
1847,67512,336197.63777568,9
1848,67528,335120.443626316,9
1849,67546,332184.27875325,9
1850,67552,332456.064275799,9
1851,67590,335773.905456029,9
1852,67590,338314.621648086,9
1853,67598,331239.296393099,9
1854,67635,335113.046137752,9
1855,67650,332305.263294342,9
1856,67650,333725.374386266,9
1857,67668,333718.922402798,9
1858,67682,336761.158979863,9
1859,67724,333265.949231748,9
1860,67761,342002.695586439,9
1861,67767,333834.966584209,9
1862,67808,338258.786120381,9
1863,67828,340368.638763488,9
1864,67844,336362.433899144,9
1865,67871,337450.791264455,9
1866,67877,336963.640257887,9
1867,67894,338287.546772578,9
1868,67909,334606.834378516,9
1869,67949,341814.037664756,9
1870,67984,338324.095933672,9
1871,68026,334905.349311789,9
1872,68026,333029.498307256,9
1873,68050,330433.084601996,9
1874,68057,338074.954941611,9
1875,68067,337210.672198852,9
1876,68084,337118.958483817,9
1877,68116,341042.7325848,9
1878,68144,339402.386749158,9
1879,68163,335073.156952025,9
1880,68173,336296.92983109,9
1881,68177,335205.957813595,9
1882,68184,339657.027317451,9
1883,68226,340229.358066597,9
1884,68235,338796.348935091,9
1885,68271,335915.922105496,9
1886,68306,340485.699238104,9
1887,68308,334579.219546603,9
1888,68317,332766.943073716,9
1889,68357,338593.112058886,9
1890,68368,338371.578303321,9
1891,68403,341257.676835055,9
1892,68405,337876.230190297,9
1893,68410,345095.408352601,9
1894,68424,343369.218732867,9
1895,68449,336751.869186287,9
1896,68450,344841.087082855,9
1897,68461,339973.335094627,9
1898,68471,336755.339024437,9
1899,68511,337738.174056948,9
1900,68529,341430.026476027,9
1901,68565,341819.295217289,9
1902,68578,335785.225357166,9
1903,68609,338360.096471222,9
1904,68649,340512.247692877,9
1905,68654,336431.035585208,9
1906,68654,343114.633759313,9
1907,68671,342305.909686635,9
1908,68680,338814.556722959,9
1909,68687,340760.706146539,9
1910,68711,338816.854115471,9
1911,68742,338127.870264517,9
1912,68782,339951.850748652,9
1913,68818,340002.545729451,9
1914,68820,339429.803379458,9
1915,68827,341406.746961472,9
1916,68857,339029.939576089,9
1917,68889,336667.438927445,9
1918,68893,341766.079495833,9
1919,68908,343487.481563659,9
1920,68934,343622.47365777,9
1921,68938,341284.579780237,9
1922,68958,344016.054940412,9
1923,68959,340405.208337724,9
1924,68959,343299.177037707,9
1925,68991,336369.015069684,9
1926,69005,341473.850163498,9
1927,69033,337650.964436204,9
1928,69041,339313.458925994,9
1929,69070,342524.056782045,9
1930,69105,336315.747988273,9
1931,69147,339528.893473703,9
1932,69158,341521.696933173,9
1933,69169,344107.879995601,9
1934,69176,340989.022829825,9
1935,69213,338881.930038697,9
1936,69213,341528.139454901,9
1937,69230,344452.944818096,9
1938,69237,342251.092737485,9
1939,69273,344258.265763541,9
1940,69315,340351.423990561,9
1941,69355,343732.208251412,9
1942,69362,339240.08400175,9
1943,69367,340986.421586018,9
1944,69375,341407.830637533,9
1945,69393,342447.160362247,9
1946,69409,342365.114632529,9
1947,69445,337918.992203791,9
1948,69466,347574.63709654,9
1949,69475,342526.553761463,9
1950,69479,348329.555622532,9
1951,69486,349305.352635873,9
1952,69527,346266.036674317,9
1953,69553,337756.024616349,9
1954,69554,344737.432361447,9
1955,69591,346772.981896576,9
1956,69607,345526.112991725,9
1957,69645,346846.479978916,9
1958,69662,347741.780328742,9
1959,69701,346691.838104353,9
1960,69704,344456.572965034,9
1961,69704,340801.03240763,9
1962,69723,346267.646340971,9
1963,69739,345666.566881779,9
1964,69775,345189.279837376,9
1965,69795,340007.750343726,9
1966,69835,339687.757076172,9
1967,69849,347009.721178907,9
1968,69868,349330.274902314,9
1969,69892,342318.606079931,9
1970,69900,351362.106406786,9
1971,69922,345670.181138244,9
1972,69959,345495.512283857,9
1973,69971,341560.317615176,9
1974,69978,344575.3500329,9
1975,70004,343262.654602668,9
1976,70027,338656.749386588,9
1977,70047,346010.865338286,9
1978,70054,347685.727577051,9
1979,70070,347320.797038593,9
1980,70071,346928.041746032,9
1981,70087,349267.681713625,9
1982,70121,348134.058699043,9
1983,70133,348024.745303648,9
1984,70171,341224.925083134,9
1985,70199,350761.516703198,9
1986,70241,342516.932596435,9
1987,70274,345646.174300705,9
1988,70276,344110.872033474,9
1989,70283,343263.091512848,9
1990,70305,344140.928826232,9
1991,70347,348615.852319421,9
1992,70356,349556.443808114,9
1993,70382,348975.858659513,9
1994,70406,347395.605505899,9
1995,70441,347063.220441611,9
1996,70455,346057.728255109,9
1997,70479,346991.781855912,9
1998,70488,350720.430979102,9
1999,70490,349625.921761292,9
2000,70491,349976.201616816,9
2001,70496,352878.296369677,9
2002,70507,347970.653821396,9
2003,70538,346904.223372006,9
2004,70547,348481.028077298,9
2005,70565,345333.237880879,9
2006,70583,349564.586220191,9
2007,70618,352287.403974037,9
2008,70632,347124.03028549,9
2009,70663,351036.361121713,9
2010,70686,347575.769744633,9
2011,70716,349003.620378729,9
2012,70751,349711.662615276,9
2013,70782,348254.795033117,9
2014,70817,352495.464473695,9
2015,70822,344461.437903401,9
2016,70845,349778.793233908,9
2017,70851,349836.061860614,9
2018,70867,347730.143284038,9
2019,70900,348373.062331083,9
2020,70940,354038.804368185,9
2021,70953,352907.097852807,9
2022,70976,354601.972573999,9
2023,70981,356529.617600726,9
2024,70989,352154.97883717,9
2025,70997,352768.107093875,9
2026,71019,350919.229245711,9
2027,71061,352386.215328032,9
2028,71079,350821.753333883,9
2029,71100,354257.383312509,9
2030,71116,351002.625713474,9
2031,71121,352595.498406454,9
2032,71141,351342.173638139,9
2033,71156,352186.297354069,9
2034,71157,350704.177669354,9
2035,71190,349498.424942455,9
2036,71195,348203.133431285,9
2037,71207,353380.831849639,9
2038,71229,354068.137488427,9
2039,71241,356973.667173104,9
2040,71266,354970.591115971,9
2041,71302,351410.839563986,9
2042,71316,349760.720469566,9
2043,71344,353606.23514729,9
2044,71375,351031.188417607,9
2045,71391,353870.252050648,9
2046,71418,352129.707076737,9
2047,71418,351437.287096812,9
2048,71426,351099.240269288,9
2049,71447,355635.258679032,9
2050,71476,357961.996460703,9
2051,71484,350559.735748108,9
2052,71513,351680.802456233,9
2053,71516,359822.699934013,9
2054,71548,352797.460173919,9
2055,71561,356312.216459965,9
2056,71569,355555.156112659,9
2057,71580,352765.92216442,9
2058,71618,355931.610053519,9
2059,71653,353629.589680044,9
2060,71671,355141.014178896,9
2061,71681,347483.987514646,9
2062,71688,356955.284327787,9
2063,71720,356763.914551093,9
2064,71731,352589.689273893,9
2065,71758,348441.384861396,9
2066,71786,358039.231171389,9
2067,71806,356271.241027831,9
2068,71828,356605.416391972,9
2069,71863,356930.342216641,9
2070,71891,355343.333379154,9
2071,71914,355842.10913949,9
2072,71915,357297.433114109,9
2073,71957,356891.611628018,9
2074,71983,358940.97336413,9
2075,72005,354847.893141018,9
2076,72033,356756.530362056,9
2077,72075,354605.912889396,9
2078,72076,355331.068720959,9
2079,72111,359222.956903282,9
2080,72129,356669.853655129,9
2081,72133,353573.627832069,9
2082,72173,350020.296524804,9
2083,72196,357636.633230819,9
2084,72229,361078.467702412,9
2085,72263,359169.870307435,9
2086,72268,357646.409814908,9
2087,72286,359030.206813133,9
2088,72302,355572.992148327,9
2089,72329,356375.224074412,9
2090,72336,358199.359852104,9
2091,72363,358156.067522723,9
2092,72368,353310.205099791,9
2093,72400,362179.480738813,9
2094,72405,361266.113409775,9
2095,72445,356061.105638952,9
2096,72475,357755.62376177,9
2097,72492,355422.312640722,9
2098,72508,357870.691505589,9
2099,72538,359374.132704195,9
2100,72541,360312.443120132,9
2101,72547,361456.02669335,9
2102,72576,359552.80436943,9
2103,72603,357888.948055631,9
2104,72629,358717.881698041,9
2105,72645,358298.762371609,9
2106,72655,362142.34407543,9
2107,72681,358158.267547902,9
2108,72702,361606.864702795,9
2109,72740,362969.453415215,9
2110,72754,359626.561578687,9
2111,72770,355430.812528687,9
2112,72800,357919.369862669,9
2113,72835,357819.394423316,9
2114,72861,360869.202868074,9
2115,72897,361977.377284918,9
2116,72911,363197.091191425,9
2117,72911,363848.415256665,9
2118,72942,363602.420588517,9
2119,72966,364003.477438699,9
2120,72981,355250.720267903,9
2121,72995,360146.846129161,9
2122,73036,355894.400039978,9
2123,73045,362760.86152704,9
2124,73059,365064.697207076,9
2125,73073,361500.114593869,9
2126,73074,366932.329548814,9
2127,73074,360400.278611837,9
2128,73110,364499.013819115,9
2129,73117,361705.145765887,9
2130,73154,360684.968446678,9
2131,73187,361860.109934528,9
2132,73204,361400.916315618,9
2133,73238,362058.678480086,9
2134,73257,362966.719788053,9
2135,73284,361650.247840379,9
2136,73286,363057.77532516,9
2137,73295,370043.366928726,9
2138,73326,364923.308337915,9
2139,73347,365596.760096685,9
2140,73387,363438.685862812,9
2141,73405,367722.278444908,9
2142,73445,360233.255629459,9
2143,73461,358057.380192851,9
2144,73474,361189.265240141,9
2145,73485,360520.703855043,9
2146,73514,360932.594999326,9
2147,73518,363659.076675272,9
2148,73548,363477.947070218,9
2149,73588,363827.800885175,9
2150,73627,361407.309724002,9
2151,73627,364955.894058739,9
2152,73631,359392.40661072,9
2153,73659,364962.901518649,9
2154,73664,361295.753481667,9
2155,73688,362841.322113288,9
2156,73727,361744.064448319,9
2157,73734,368569.6566783,9
2158,73764,361573.595543603,9
2159,73803,368132.307324199,9
2160,73816,366362.582826837,9
2161,73835,364674.762058987,9
2162,73869,365841.930902207,9
2163,73875,364587.0333222,9
2164,73881,366285.868683043,9
2165,73911,367161.810594309,9
2166,73932,362498.056070342,9
2167,73937,368189.526203893,9
2168,73968,367478.21552976,9
2169,74003,368630.863413736,9
2170,74007,363510.493413747,9
2171,74048,366650.475857949,9
2172,74066,364942.292868653,9
2173,74079,365253.709026595,9
2174,74088,362828.878104068,9
2175,74113,368490.690303508,9
2176,74140,362633.34146883,9
2177,74169,361609.548359655,9
2178,74174,362115.606629899,9
2179,74202,362815.949968019,9
2180,74222,366625.819634353,9
2181,74225,369885.53205707,9
2182,74256,371345.373385994,9
2183,74273,368753.951252373,9
2184,74273,367538.138306165,9
2185,74294,364246.172061753,9
2186,74323,368483.766847963,9
2187,74334,364793.393112674,9
2188,74342,368036.706746675,9
2189,74373,371961.727019873,9
2190,74401,368642.091091053,9
2191,74431,369000.648756293,9
2192,74453,367330.15848384,9
2193,74486,368847.890190749,9
2194,74503,367710.361641968,9
2195,74528,370281.635432352,9
2196,74530,370905.731929139,9
2197,74563,368262.311550177,9
2198,74579,370011.673581322,9
2199,74607,373722.822672085,9
2200,74644,369895.616421554,9
2201,74670,371013.166632692,9
2202,74685,366276.851250776,9
2203,74711,368074.891251559,9
2204,74748,373050.031523348,9
2205,74771,371625.568346096,9
2206,74775,371186.532808215,9
2207,74776,368343.138043018,9
2208,74800,368033.183002614,9
2209,74819,368967.76342541,9
2210,74842,369074.710955141,9
2211,74865,363955.460763937,9
2212,74887,368771.927990012,9
2213,74900,371014.397963843,9
2214,74905,373856.594285715,9
2215,74943,371028.374357096,9
2216,74960,377150.377099666,9
2217,74966,373031.70807105,9
2218,74982,369810.494699147,9
2219,74997,375005.07953684,9
2220,75002,371663.172502503,9
2221,75010,373895.545147175,9
2222,75013,378565.440262357,9
2223,75028,368198.607350693,9
2224,75039,372753.357618041,9
2225,75062,370581.851687404,9
2226,75065,370838.149751469,9
2227,75107,372111.982593476,9
2228,75119,372526.067799782,9
2229,75139,369322.910616896,9
2230,75140,370613.941748002,9
2231,75180,372059.315017396,9
2232,75195,366591.561796413,9
2233,75207,374984.688048767,9
2234,75219,374189.46974641,9
2235,75244,366899.351852885,9
2236,75279,370793.267124572,9
2237,75291,368289.915822142,9
2238,75299,374761.308068136,9
2239,75315,376759.057985183,9
2240,75341,369255.277888524,9
2241,75349,375032.14833432,9
2242,75373,371026.983357196,9
2243,75391,376841.960116537,9
2244,75422,378054.649508713,9
2245,75438,370161.421878635,9
2246,75458,369465.151233965,9
2247,75474,370704.783254952,9
2248,75496,376375.026209937,9
2249,75523,372418.38151243,9
2250,75547,373323.077063171,9
2251,75551,375282.914127115,9
2252,75593,379421.642401474,9
2253,75627,370842.550482943,9
2254,75649,380961.296861714,9
2255,75676,373764.654603042,9
2256,75678,371739.196403435,9
2257,75714,368542.835001732,9
2258,75717,376128.612739086,9
2259,75728,376149.264228748,9
2260,75735,379853.051894332,9
2261,75742,375497.035892449,9
2262,75753,374708.259049312,9
2263,75782,374097.714034038,9
2264,75782,375371.619050972,9
2265,75803,375970.949721011,9
2266,75833,381452.420526961,9
2267,75848,374397.552894587,9
2268,75864,377313.145284846,9
2269,75868,377737.809963316,9
2270,75888,373802.351882862,9
2271,75890,371992.828771043,9
2272,75907,375366.037037927,9
2273,75944,379133.737019147,9
2274,75963,374551.320378382,9
2275,75982,376721.629762311,9
2276,76009,377597.096725283,9
2277,76031,375591.659500782,9
2278,76050,375419.400365272,9
2279,76074,371294.050067711,9
2280,76085,373540.08835547,9
2281,76116,376979.672331785,9
2282,76118,372750.622089871,9
2283,76151,376560.489455689,9
2284,76186,381652.628433244,9
2285,76194,373722.782059704,9
2286,76196,380533.793526942,9
2287,76198,377589.756842189,9
2288,76234,380496.156276949,9
2289,76247,381601.647869299,9
2290,76260,375019.704553085,9
2291,76280,378473.586010597,9
2292,76290,378875.979503049,9
2293,76316,379411.922839271,9
2294,76323,381579.530325649,9
2295,76334,379046.055949469,9
2296,76374,377318.750406773,9
2297,76390,382669.542820266,9
2298,76429,379553.847294848,9
2299,76435,374646.043493942,9
2300,76459,383317.824006767,9
2301,76473,382064.55009389,9
2302,76500,374682.316229863,9
2303,76502,381604.04209511,9
2304,76503,381364.228639629,9
2305,76545,376668.885236565,9
2306,76575,380013.88784518,9
2307,76583,376477.554283084,9
2308,76593,376672.37863146,9
2309,76623,380813.195772712,9
2310,76656,385044.79617581,9
2311,76659,373442.29886312,9
2312,76666,376646.736481646,9
2313,76670,381030.357954943,9
2314,76675,375414.99381362,9
2315,76698,381477.309241166,9
2316,76701,384027.078024901,9
2317,76718,378933.647716901,9
2318,76756,381692.256495961,9
2319,76780,383837.048588274,9
2320,76792,378062.541104378,9
2321,76801,380846.324861908,9
2322,76813,377023.316269915,9
2323,76822,380584.889275708,9
2324,76832,376844.127865935,9
2325,76836,377473.434001275,9
2326,76876,381556.458045061,9
2327,76881,384559.073948133,9
2328,76919,380115.068635148,9
2329,76937,378822.791163246,9
2330,76945,379628.337675023,9
2331,76976,375217.70168339,9
2332,76991,375127.634414073,9
2333,76994,382694.740134965,9
2334,77009,382015.919161352,9
2335,77048,382430.444909548,9
2336,77058,380915.108493558,9
2337,77091,375905.822020052,9
2338,77107,379541.826238381,9
2339,77108,380375.904957238,9
2340,77110,377411.045767779,9
2341,77148,382050.086493787,9
2342,77148,384002.608147165,9
2343,77164,379780.862967725,9
2344,77203,378313.0129332,9
2345,77210,380741.232500324,9
2346,77240,386156.901290698,9
2347,77269,385794.869891158,9
2348,77301,383425.327282311,9
2349,77307,381462.382155762,9
2350,77307,382798.655633113,9
2351,77343,384561.749895031,9
2352,77383,383651.323993172,9
2353,77397,383344.600347549,9
2354,77426,380108.485892381,9
2355,77436,380025.794664639,9
2356,77461,386195.276362115,9
2357,77464,382504.28930743,9
2358,77504,385147.786047107,9
2359,77520,383442.735114453,9
2360,77548,384262.16321467,9
2361,77589,380925.482201972,9
2362,77596,386729.647622538,9
2363,77607,378743.119078558,9
2364,77641,384420.414087795,9
2365,77673,382266.268844634,9
2366,77712,389058.312774993,9
2367,77743,389132.877782325,9
2368,77758,384206.426520751,9
2369,77790,384287.31811161,9
2370,77831,388532.832345069,9
2371,77832,383659.598244716,9
2372,77841,384075.014792395,9
2373,77881,382043.457800439,9
2374,77922,386791.942919507,9
2375,77953,385067.965529136,9
2376,77995,383136.775529634,9
2377,78031,378306.997049346,9
2378,78046,389994.246258243,9
2379,78073,387642.960765401,9
2380,78100,384623.918217618,9
2381,78129,386166.755467611,9
2382,78165,386178.233142842,9
2383,78180,387507.395384366,9
2384,78192,382792.744898828,9
2385,78209,389763.89165912,9
2386,78246,390693.113553143,9
2387,78279,389612.79956352,9
2388,78298,386148.255234353,9
2389,78318,393409.326382589,9
2390,78335,392393.672049843,9
2391,78347,389412.753272928,9
2392,78378,388759.575767383,9
2393,78417,387080.092086932,9
2394,78443,385764.317451627,9
2395,78450,386759.604097151,9
2396,78457,391010.966026087,9
2397,78462,388317.2006074,9
2398,78489,385295.905386536,9
2399,78531,390472.471301259,9
2400,78533,388264.844865401,9
1,47419,380504.929929151,10
2,47425,377665.35076291,10
3,47432,378069.478004279,10
4,47434,369740.375149758,10
5,47438,373614.779872946,10
6,47441,377674.490997557,10
7,47446,376773.215919718,10
8,47449,373796.105390494,10
9,47450,376996.132841559,10
10,47455,377733.301064775,10
11,47456,373021.724997107,10
12,47463,377954.050369609,10
13,47469,373068.239642322,10
14,47469,375724.030587281,10
15,47476,376641.518255095,10
16,47483,378054.218084357,10
17,47488,376322.834380821,10
18,47494,372442.880871605,10
19,47498,378042.414101513,10
20,47503,379291.761339793,10
21,47509,372562.193640956,10
22,47514,370292.916005612,10
23,47514,376002.696249883,10
24,47515,378921.103760611,10
25,47517,375200.042405963,10
26,47523,377221.354790429,10
27,47529,373617.853466773,10
28,47532,373100.969537067,10
29,47536,377461.074887138,10
30,47539,372034.875893878,10
31,47543,376246.173294451,10
32,47550,371429.444396154,10
33,47555,379567.523485747,10
34,47561,373244.923423265,10
35,47565,376757.232770849,10
36,47572,378590.648251971,10
37,47579,376875.145349003,10
38,47580,379674.072393492,10
39,47584,377648.539537102,10
40,47588,369618.790964946,10
41,47593,375672.198720505,10
42,47600,372297.928247485,10
43,47607,375402.08237942,10
44,47612,373159.01211852,10
45,47616,374815.87910954,10
46,47622,377026.696780026,10
47,47624,376128.727082873,10
48,47627,379017.941959106,10
49,47628,377306.588588347,10
50,47631,375253.991916427,10
51,47632,378250.715054618,10
52,47638,381512.872954244,10
53,47639,377546.002953808,10
54,47645,378046.426866041,10
55,47649,374548.985853787,10
56,47653,378091.753426521,10
57,47658,376263.730105629,10
58,47661,381438.91629338,10
59,47668,378440.692789735,10
60,47669,370388.77128957,10
61,47671,370498.547253204,10
62,47674,376986.926353196,10
63,47677,376181.495776443,10
64,47683,375921.049702112,10
65,47690,374912.951090058,10
66,47691,377081.233026917,10
67,47697,376936.052545476,10
68,47698,375135.515819934,10
69,47699,377823.256145861,10
70,47705,380667.512145777,10
71,47711,371650.219501811,10
72,47713,373716.088656861,10
73,47713,377307.66129873,10
74,47719,379286.742554695,10
75,47721,375246.090982387,10
76,47722,379494.744426827,10
77,47723,373486.406945123,10
78,47727,377039.947905547,10
79,47732,376752.090612161,10
80,47735,375358.561984975,10
81,47735,385806.738912719,10
82,47742,372268.893604371,10
83,47747,373706.120362021,10
84,47748,374231.251988677,10
85,47748,372943.119101523,10
86,47748,375001.788158726,10
87,47754,379783.250250577,10
88,47759,377599.703366476,10
89,47766,382170.667029482,10
90,47767,381579.959725621,10
91,47768,372308.898630803,10
92,47772,376241.392502088,10
93,47776,381299.114988335,10
94,47777,375491.436151092,10
95,47780,376507.718825247,10
96,47787,376696.20357846,10
97,47793,376679.592931995,10
98,47800,378561.019536132,10
99,47804,375175.05673413,10
100,47810,379645.603421804,10
101,47813,378327.050888105,10
102,47815,381917.931423079,10
103,47822,378465.72906367,10
104,47826,380584.196257164,10
105,47832,375065.591965617,10
106,47833,374462.080661618,10
107,47835,378636.217199639,10
108,47835,378137.357244161,10
109,47835,382377.698165081,10
110,47841,381542.773849966,10
111,47844,374921.485430607,10
112,47846,375019.057882563,10
113,47852,382839.179299847,10
114,47856,376827.073459389,10
115,47860,379628.351907696,10
116,47866,380039.141897868,10
117,47868,375010.009120974,10
118,47872,381200.210860889,10
119,47877,378256.777201239,10
120,47881,381591.494333826,10
121,47886,379221.10304638,10
122,47892,376233.323834934,10
123,47893,378405.543073384,10
124,47900,380677.215404768,10
125,47904,378957.817462613,10
126,47908,380094.258322494,10
127,47914,378038.480539106,10
128,47919,375767.420801819,10
129,47925,375798.73654122,10
130,47931,382774.078676995,10
131,47932,381434.090874884,10
132,47939,378458.794734465,10
133,47945,376750.463573766,10
134,47948,381736.124326721,10
135,47953,382020.972048307,10
136,47960,378849.517628842,10
137,47965,380485.0051762,10
138,47972,385492.2952612,10
139,47977,376116.436920004,10
140,47980,377551.942610306,10
141,47981,380554.207437815,10
142,47987,378076.661228022,10
143,47989,383149.255371912,10
144,47993,380444.286993432,10
145,47997,376050.572671402,10
146,48001,382007.95307413,10
147,48002,376512.254541631,10
148,48008,378460.597980516,10
149,48010,376788.957645415,10
150,48015,378507.083604774,10
151,48018,376982.514775156,10
152,48024,381591.37887248,10
153,48031,374375.886108627,10
154,48032,380090.220812266,10
155,48039,380650.781376925,10
156,48043,379343.428482589,10
157,48043,379209.703425929,10
158,48049,385726.877603828,10
159,48049,375057.62481739,10
160,48052,375901.673234844,10
161,48056,378401.884417289,10
162,48057,381333.758230662,10
163,48059,376411.07656657,10
164,48062,377774.979615272,10
165,48062,383886.643000698,10
166,48068,382485.589074181,10
167,48074,380972.255184325,10
168,48075,386017.926959288,10
169,48081,382619.528746218,10
170,48088,384350.528507399,10
171,48093,380575.631584685,10
172,48098,381883.404441707,10
173,48100,379788.003199812,10
174,48106,377778.717102986,10
175,48111,382194.433467107,10
176,48111,385827.630927062,10
177,48117,379376.254304762,10
178,48119,379081.616080107,10
179,48122,381907.764402291,10
180,48122,379319.565835933,10
181,48128,380011.995764894,10
182,48130,378903.208787854,10
183,48134,381723.631699046,10
184,48141,384025.328341476,10
185,48146,382927.702800685,10
186,48148,378496.614983271,10
187,48155,385973.319249455,10
188,48160,384031.400224866,10
189,48162,382418.822629135,10
190,48169,381229.636650681,10
191,48173,380870.130068987,10
192,48180,380658.465782015,10
193,48186,378536.072901426,10
194,48193,383511.47550576,10
195,48193,380932.442588042,10
196,48195,378557.993075014,10
197,48195,385766.420092149,10
198,48197,386732.389135158,10
199,48199,379746.659291338,10
200,48201,382788.418949218,10
201,48204,383705.532990476,10
202,48208,376397.924658968,10
203,48210,378063.729148057,10
204,48215,382456.55600493,10
205,48220,386589.323032921,10
206,48227,380353.314873002,10
207,48232,383460.358168036,10
208,48237,380032.291127205,10
209,48238,376163.208135817,10
210,48241,384357.818038452,10
211,48248,385122.781749797,10
212,48255,379581.971163694,10
213,48260,379412.176392941,10
214,48263,385567.360972481,10
215,48266,381232.610099491,10
216,48271,378767.44385095,10
217,48273,382070.07269739,10
218,48275,381110.50879296,10
219,48280,381111.849196728,10
220,48284,377681.991196211,10
221,48285,380301.86094751,10
222,48287,383123.595922282,10
223,48292,382085.69059217,10
224,48292,382644.134941341,10
225,48297,387667.556451888,10
226,48301,385545.649455602,10
227,48302,381757.399527174,10
228,48305,378244.028361877,10
229,48305,381239.067195615,10
230,48312,380451.639473372,10
231,48318,381932.051981952,10
232,48318,387897.118149012,10
233,48321,383067.085380588,10
234,48326,388623.124560912,10
235,48330,376765.711707175,10
236,48334,379670.897625295,10
237,48340,382768.778618088,10
238,48340,375235.194553749,10
239,48342,380651.615980004,10
240,48345,378438.908108059,10
241,48349,380043.000150626,10
242,48352,380239.597592936,10
243,48354,382955.104707475,10
244,48356,381468.451444882,10
245,48360,384798.340723792,10
246,48364,385081.457472716,10
247,48366,382577.658662072,10
248,48371,381395.64202349,10
249,48377,380606.536002511,10
250,48380,380432.651006608,10
251,48382,382754.136322619,10
252,48386,381052.852386734,10
253,48387,379727.886693907,10
254,48390,374261.341258602,10
255,48393,377030.724382615,10
256,48394,386405.760590296,10
257,48394,381445.604789901,10
258,48394,387422.412947075,10
259,48395,378537.468063697,10
260,48395,383149.581097532,10
261,48398,383110.49093482,10
262,48401,383531.925396274,10
263,48404,388670.249999275,10
264,48407,379485.409535685,10
265,48412,381509.281532349,10
266,48417,382873.716092615,10
267,48420,378206.938731042,10
268,48420,381208.626230015,10
269,48422,388046.251512114,10
270,48429,382158.5883864,10
271,48431,382776.514356104,10
272,48438,389550.069756213,10
273,48444,380406.323355094,10
274,48448,384281.431829756,10
275,48451,381322.677798137,10
276,48453,383001.249523495,10
277,48456,384390.78996372,10
278,48462,382686.191563545,10
279,48465,381737.477434528,10
280,48467,386931.642501439,10
281,48468,385278.654719548,10
282,48468,388358.804468496,10
283,48472,384151.083605248,10
284,48478,388055.305655624,10
285,48485,387318.362442635,10
286,48491,378507.291300428,10
287,48498,382259.568180081,10
288,48505,378956.304221903,10
289,48512,382680.358272054,10
290,48513,388718.715514936,10
291,48518,383031.769878296,10
292,48520,388011.367735436,10
293,48521,386306.102161275,10
294,48522,382601.546149131,10
295,48529,385852.600723543,10
296,48535,387828.085924467,10
297,48540,386590.914568936,10
298,48544,384131.086304095,10
299,48551,383243.193371487,10
300,48551,380649.134537527,10
301,48558,387534.89755298,10
302,48558,383758.951601653,10
303,48558,388775.155176097,10
304,48558,385664.08105517,10
305,48560,388120.430774312,10
306,48563,389878.131527299,10
307,48565,382151.06615959,10
308,48571,382323.10817703,10
309,48571,381916.787544573,10
310,48577,388971.54113388,10
311,48583,379859.764968721,10
312,48583,382026.486672022,10
313,48589,382066.474886703,10
314,48590,386052.859765173,10
315,48594,384222.468900504,10
